Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Curtailed
07-10 13:00,439.623,850.537,850.537,False
07-10 14:00,702.995,850.537,850.537,False
07-10 15:00,521.115,850.537,850.537,False
07-10 16:00,318.351,850.537,850.537,False
07-10 17:00,376.513,850.537,850.537,False
07-10 18:00,461.357,850.537,850.537,False
07-10 19:00,457.119,850.537,850.537,False
07-10 20:00,294.601,850.537,850.537,False
07-10 21:00,446.364,850.537,850.537,False
07-10 22:00,197.37,850.537,850.537,False
07-10 23:00,174.436,850.537,850.537,False
07-11 00:00,27.2725,850.537,850.537,False
07-11 01:00,0.0,850.537,850.537,False
07-11 02:00,0.0,850.5370000000001,850.5370000000001,False
07-11 03:00,0.0,850.537,850.537,False
07-11 04:00,48.442699999999995,850.537,850.537,False
07-11 05:00,74.4483,850.537,850.537,False
07-11 06:00,91.5737,850.5369999999999,850.5369999999999,False
07-11 07:00,58.7957,850.537,850.537,False
07-11 08:00,23.3335,850.537,850.537,False
07-11 09:00,46.2889,850.5369999999999,850.5369999999999,False
07-11 10:00,98.36789999999999,850.537,850.537,False
07-11 11:00,104.526,850.537,850.537,False
07-11 12:00,49.7234,850.5369999999999,850.5369999999999,False
07-11 13:00,92.8395,850.537,850.537,False
07-11 14:00,89.7458,850.537,850.537,False
07-11 15:00,0.7193039999999999,850.537,850.537,False
07-11 16:00,102.611,850.537,850.537,False
07-11 17:00,29.8997,850.537,850.537,False
07-11 18:00,99.4232,0.0,0.0,False
07-11 19:00,118.536,850.537,850.537,False
07-11 20:00,414.231,850.537,850.537,False
07-11 21:00,325.398,850.537,850.537,False
07-11 22:00,534.595,850.537,850.537,False
07-11 23:00,603.536,850.5370000000001,850.5370000000001,False
07-12 00:00,555.468,850.537,850.537,False
07-12 01:00,604.958,850.5369999999999,850.5369999999999,False
07-12 02:00,478.219,850.537,850.537,False
07-12 03:00,432.295,850.537,850.537,False
07-12 04:00,377.528,850.537,850.537,False
07-12 05:00,234.625,850.5369999999999,850.5369999999999,False
07-12 06:00,227.831,850.537,850.537,False
07-12 07:00,146.54,850.537,850.537,False
07-12 08:00,62.824,850.537,850.537,False
07-12 09:00,47.5541,850.537,850.537,False
07-12 10:00,106.797,850.537,850.537,False
07-12 11:00,84.1672,850.537,850.537,False
07-12 12:00,255.036,850.537,850.537,False
07-12 13:00,200.931,850.537,850.537,False
07-12 14:00,106.921,850.537,850.537,False
07-12 15:00,212.928,850.537,850.537,False
07-12 16:00,127.092,850.537,850.537,False
07-12 17:00,171.701,850.537,850.537,False
07-12 18:00,411.881,850.537,850.537,False
07-12 19:00,529.757,850.537,850.537,False
07-12 20:00,560.611,850.537,850.537,False
07-12 21:00,591.381,850.537,850.537,False
07-12 22:00,351.765,850.537,850.537,False
07-12 23:00,596.892,850.537,850.537,False
07-13 00:00,431.397,850.537,850.537,False
07-13 01:00,196.031,850.537,850.537,False
07-13 02:00,56.7377,850.537,850.537,False
07-13 03:00,58.318599999999996,850.537,850.537,False
07-13 04:00,282.278,850.537,850.537,False
07-13 05:00,358.808,850.537,850.537,False
07-13 06:00,81.954,850.5370000000001,850.5370000000001,False
07-13 07:00,90.4717,829.6991301689873,829.6991301689873,False
07-13 08:00,171.121,833.1866737401211,833.1866737401211,False
07-13 09:00,263.102,834.6629280786882,834.6629280786882,False
07-13 10:00,400.033,833.5813250536842,833.5813250536842,False
07-13 11:00,454.244,831.2293807767807,831.2293807767807,False
07-13 12:00,636.122,830.1950988635534,830.1950988635534,False
07-13 13:00,830.692,828.979288052667,828.979288052667,False
07-13 14:00,830.692,827.5835504397949,827.5835504397949,False
07-13 15:00,830.692,826.8475527734233,826.8475527734233,False
07-13 16:00,830.692,825.204351705543,825.204351705543,False
07-13 17:00,304.956,823.6782054636284,823.6782054636284,False
07-13 18:00,547.963,821.9057767866624,821.9057767866624,False
07-13 19:00,830.692,820.4188342776205,820.4188342776205,False
07-13 20:00,331.136,817.8724967904757,817.8724967904757,False
07-13 21:00,830.692,814.0022504130282,814.0022504130282,False
07-13 22:00,829.35,799.4637991082665,799.4637991082665,False
07-13 23:00,830.692,783.3031297636417,783.3031297636417,False
07-14 00:00,830.692,768.6719817884328,768.6719817884328,False
07-14 01:00,830.692,769.8897491860398,769.8897491860398,False
07-14 02:00,830.692,780.3197845765346,780.3197845765346,False
07-14 03:00,830.692,790.296783304391,790.296783304391,False
07-14 04:00,830.692,781.451648137503,781.451648137503,False
07-14 05:00,830.043,782.6739941890785,782.6739941890785,False
07-14 06:00,830.692,792.9903531121076,792.9903531121076,False
07-14 07:00,461.01,805.6598018243606,805.6598018243606,False
07-14 08:00,395.43,850.537,850.537,False
07-14 09:00,388.261,850.537,850.537,False
07-14 10:00,426.925,850.537,850.537,False
07-14 11:00,828.444,850.537,850.537,False
07-14 12:00,830.692,850.537,850.537,False
07-14 13:00,830.692,850.537,850.537,False
07-14 14:00,830.692,850.537,850.537,False
07-14 15:00,830.692,850.537,850.537,False
07-14 16:00,442.394,825.6002878444539,825.6002878444539,False
07-14 17:00,830.692,850.537,850.537,False
07-14 18:00,830.692,850.5370000000001,850.5370000000001,False
07-14 19:00,830.692,850.5369999999999,850.5369999999999,False
07-14 20:00,830.692,850.537,850.537,False
07-14 21:00,536.462,850.537,850.537,False
07-14 22:00,490.3,850.537,850.537,False
07-14 23:00,458.67,850.537,850.537,False
07-15 00:00,682.364,850.537,850.537,False
07-15 01:00,448.412,850.537,850.537,False
07-15 02:00,347.444,850.537,850.537,False
07-15 03:00,373.986,850.537,850.537,False
07-15 04:00,278.673,850.537,850.537,False
07-15 05:00,156.258,850.5370000000001,850.5370000000001,False
07-15 06:00,67.498,850.537,850.537,False
07-15 07:00,0.0,850.537,850.537,False
07-15 08:00,0.0,850.537,850.537,False
07-15 09:00,0.0,850.537,850.537,False
07-15 10:00,5.77832,850.537,850.537,False
07-15 11:00,0.0,850.537,850.537,False
07-15 12:00,0.0,850.537,850.537,False
07-15 13:00,5.2465,850.537,850.537,False
07-15 14:00,29.8882,850.537,850.537,False
07-15 15:00,49.8474,850.537,850.537,False
07-15 16:00,143.149,850.5369999999999,850.5369999999999,False
07-15 17:00,194.966,850.537,850.537,False
07-15 18:00,46.3917,850.5369999999999,850.5369999999999,False
07-15 19:00,218.35,850.537,850.537,False
07-15 20:00,20.577099999999998,850.537,850.537,False
07-15 21:00,0.0,850.537,850.537,False
07-15 22:00,255.082,850.537,850.537,False
07-15 23:00,108.874,850.537,850.537,False
07-16 00:00,277.293,850.537,850.537,False
07-16 01:00,236.919,850.537,850.537,False
07-16 02:00,283.883,850.5370000000001,850.5370000000001,False
07-16 03:00,322.345,850.537,850.537,False
07-16 04:00,212.297,850.5369999999999,850.5369999999999,False
07-16 05:00,265.393,850.5369999999999,850.5369999999999,False
07-16 06:00,215.538,850.537,850.537,False
07-16 07:00,100.666,850.537,850.537,False
07-16 08:00,38.959900000000005,850.537,850.537,False
07-16 09:00,87.89689999999999,850.537,850.537,False
07-16 10:00,229.406,850.5369999999999,850.5369999999999,False
07-16 11:00,121.601,850.537,850.537,False
07-16 12:00,460.318,850.5370000000001,850.5370000000001,False
07-16 13:00,500.934,850.537,850.537,False
07-16 14:00,728.277,850.537,850.537,False
07-16 15:00,830.692,850.537,850.537,False
07-16 16:00,249.317,850.537,850.537,False
07-16 17:00,447.512,850.537,850.537,False
07-16 18:00,547.42,850.537,850.537,False
07-16 19:00,389.73,850.537,850.537,False
07-16 20:00,291.169,850.537,850.537,False
07-16 21:00,86.3113,850.537,850.537,False
07-16 22:00,536.484,850.537,850.537,False
07-16 23:00,477.648,850.537,850.537,False
07-17 00:00,203.954,850.537,850.537,False
07-17 01:00,555.938,850.537,850.537,False
07-17 02:00,565.699,850.537,850.537,False
07-17 03:00,329.667,850.537,850.537,False
07-17 04:00,440.292,0.0,0.0,False
07-17 05:00,480.928,850.537,850.537,False
07-17 06:00,381.655,850.5370000000001,850.5370000000001,False
07-17 07:00,241.634,850.537,850.537,False
07-17 08:00,167.415,850.537,850.537,False
07-17 09:00,155.923,850.537,850.537,False
07-17 10:00,177.424,850.537,850.537,False
07-17 11:00,267.111,850.537,850.537,False
07-17 12:00,409.404,850.537,850.537,False
07-17 13:00,202.821,850.537,850.537,False
07-17 14:00,216.253,0.0,0.0,False
07-17 15:00,548.828,850.537,850.537,False
07-17 16:00,221.787,850.537,850.537,False
07-17 17:00,379.429,850.537,850.537,False
07-17 18:00,710.033,850.5369999999999,850.5369999999999,False
07-17 19:00,350.088,850.5370000000001,850.5370000000001,False
07-17 20:00,765.34,850.537,850.537,False
07-17 21:00,824.6,850.537,850.537,False
07-17 22:00,698.098,850.537,850.537,False
07-17 23:00,827.887,850.537,850.537,False
07-18 00:00,609.825,850.537,850.537,False
07-18 01:00,649.69,850.537,850.537,False
07-18 02:00,718.969,850.537,850.537,False
07-18 03:00,818.16,850.537,850.537,False
07-18 04:00,828.078,850.537,850.537,False
07-18 05:00,823.793,850.537,850.537,False
07-18 06:00,795.31,850.5370000000001,850.5370000000001,False
07-18 07:00,564.786,850.537,850.537,False
07-18 08:00,444.401,0.0,0.0,False
07-18 09:00,471.75,850.537,850.537,False
07-18 10:00,330.975,850.537,850.537,False
07-18 11:00,312.779,850.537,850.537,False
07-18 12:00,370.227,850.537,850.537,False
07-18 13:00,506.442,850.537,850.537,False
07-18 14:00,393.406,850.537,850.537,False
07-18 15:00,345.717,850.537,850.537,False
07-18 16:00,346.19,850.537,850.537,False
07-18 17:00,180.493,0.0,0.0,False
07-18 18:00,143.145,850.5369999999999,850.5369999999999,False
07-18 19:00,632.45,850.537,850.537,False
07-18 20:00,780.876,850.537,850.537,False
07-18 21:00,570.474,850.537,850.537,False
07-18 22:00,614.915,850.537,850.537,False
07-18 23:00,294.956,850.5370000000001,850.5370000000001,False
07-19 00:00,194.028,850.537,850.537,False
07-19 01:00,154.328,850.5369999999999,850.5369999999999,False
07-19 02:00,100.031,850.537,850.537,False
07-19 03:00,111.287,850.537,850.537,False
07-19 04:00,252.036,850.537,850.537,False
07-19 05:00,177.025,850.537,850.537,False
07-19 06:00,82.4803,850.537,850.537,False
07-19 07:00,38.0462,850.537,850.537,False
07-19 08:00,0.0,850.537,850.537,False
07-19 09:00,0.0,850.537,850.537,False
07-19 10:00,0.0,850.537,850.537,False
07-19 11:00,0.0,850.537,850.537,False
07-19 12:00,0.0,850.537,850.537,False
07-19 13:00,0.0,850.537,850.537,False
07-19 14:00,0.0,850.537,850.537,False
07-19 15:00,0.0,850.537,850.537,False
07-19 16:00,0.0,850.537,850.537,False
07-19 17:00,37.583800000000004,850.537,850.537,False
07-19 18:00,95.0651,850.537,850.537,False
07-19 19:00,222.787,850.537,850.537,False
07-19 20:00,324.993,850.537,850.537,False
07-19 21:00,365.429,850.537,850.537,False
07-19 22:00,193.693,850.537,850.537,False
07-19 23:00,131.03,850.537,850.537,False
07-20 00:00,99.775,850.537,850.537,False
07-20 01:00,77.7437,850.537,850.537,False
07-20 02:00,82.0141,850.537,850.537,False
07-20 03:00,60.3598,850.537,850.537,False
07-20 04:00,26.762,850.537,850.537,False
07-20 05:00,15.4747,850.537,850.537,False
07-20 06:00,43.7338,850.5369999999999,850.5369999999999,False
07-20 07:00,25.086599999999997,850.537,850.537,False
07-20 08:00,4.05684,850.537,850.537,False
07-20 09:00,14.9171,850.537,850.537,False
07-20 10:00,38.2506,850.537,850.537,False
07-20 11:00,93.4118,850.537,850.537,False
07-20 12:00,146.674,850.537,850.537,False
07-20 13:00,180.089,850.537,850.537,False
07-20 14:00,135.8,850.5369999999999,850.5369999999999,False
07-20 15:00,221.709,850.537,850.537,False
07-20 16:00,158.236,850.537,850.537,False
07-20 17:00,116.789,850.537,850.537,False
07-20 18:00,232.81,850.537,850.537,False
07-20 19:00,301.91,753.3487230427429,753.3487230427429,False
07-20 20:00,153.499,0.0,0.0,False
07-20 21:00,179.572,850.537,850.537,False
07-20 22:00,540.091,850.537,850.537,False
07-20 23:00,384.858,850.537,850.537,False
07-21 00:00,294.042,850.5370000000001,850.5370000000001,False
07-21 01:00,198.12,850.537,850.537,False
07-21 02:00,133.008,850.537,850.537,False
07-21 03:00,77.5688,850.537,850.537,False
07-21 04:00,80.0383,850.537,850.537,False
07-21 05:00,72.7284,850.537,850.537,False
07-21 06:00,59.1406,850.537,850.537,False
07-21 07:00,0.0,850.537,850.537,False
07-21 08:00,0.0,850.537,850.537,False
07-21 09:00,0.0,850.537,850.537,False
07-21 10:00,27.259900000000002,850.537,850.537,False
07-21 11:00,42.797,850.537,850.537,False
07-21 12:00,46.3687,,,False
07-21 13:00,63.2031,,,False
07-21 14:00,0.0,,,False
07-21 15:00,45.363800000000005,,,False
07-21 16:00,36.0944,0.0,0.0,False
07-21 17:00,36.4975,850.5369999999999,850.5369999999999,False
07-21 18:00,107.865,850.5369999999999,850.5369999999999,False
07-21 19:00,254.767,850.537,850.537,False
07-21 20:00,488.206,850.537,850.537,False
07-21 21:00,614.283,850.537,850.537,False
07-21 22:00,667.21,850.537,850.537,False
07-21 23:00,553.024,850.5369999999999,850.5369999999999,False
07-22 00:00,407.739,850.537,850.537,False
07-22 01:00,397.711,850.537,850.537,False
07-22 02:00,338.324,850.537,850.537,False
07-22 03:00,438.929,765.6296394365187,765.6296394365187,False
07-22 04:00,514.204,764.7925869133198,764.7925869133198,False
07-22 05:00,573.235,764.3363102697095,764.3363102697095,False
07-22 06:00,394.648,778.1454415845242,778.1454415845242,False
07-22 07:00,272.544,792.6013726299662,792.6013726299662,False
07-22 08:00,150.77,808.7846323019725,808.7846323019725,False
07-22 09:00,167.36,850.537,850.537,False
07-22 10:00,197.117,850.537,850.537,False
07-22 11:00,209.31,850.537,850.537,False
07-22 12:00,314.425,850.537,850.537,False
07-22 13:00,276.425,850.537,850.537,False
07-22 14:00,198.489,850.537,850.537,False
07-22 15:00,297.385,,,False
07-22 16:00,599.214,0.0,0.0,False
07-22 17:00,677.724,850.537,850.537,False
07-22 18:00,394.057,850.537,850.537,False
07-22 19:00,830.692,850.537,850.537,False
07-22 20:00,718.323,850.537,850.537,False
07-22 21:00,563.936,850.537,850.537,False
07-22 22:00,671.434,850.537,850.537,False
07-22 23:00,754.502,850.5370000000001,850.5370000000001,False
07-23 00:00,830.692,850.5370000000001,850.5370000000001,False
07-23 01:00,775.278,850.537,850.537,False
07-23 02:00,830.692,850.537,850.537,False
07-23 03:00,776.905,850.537,850.537,False
07-23 04:00,776.905,850.537,850.537,False
07-23 05:00,830.692,850.537,850.537,False
07-23 06:00,830.692,0.0,0.0,False
07-23 07:00,830.692,850.5369999999999,850.5369999999999,False
07-23 08:00,553.26,850.5370000000001,850.5370000000001,False
07-23 09:00,528.61,850.5370000000001,850.5370000000001,False
07-23 10:00,712.789,850.537,850.537,False
07-23 11:00,780.905,850.537,850.537,False
07-23 12:00,581.913,850.537,850.537,False
07-23 13:00,830.692,850.537,850.537,False
07-23 14:00,830.692,850.537,850.537,False
07-23 15:00,499.608,850.537,850.537,False
07-23 16:00,577.311,850.537,850.537,False
07-23 17:00,830.692,850.537,850.537,False
07-23 18:00,830.692,850.537,850.537,False
07-23 19:00,830.692,850.537,850.537,False
07-23 20:00,830.692,850.537,850.537,False
07-23 21:00,830.692,850.537,850.537,False
07-23 22:00,763.684,850.537,850.537,False
07-23 23:00,709.721,850.537,850.537,False
07-24 00:00,722.727,850.537,850.537,False
07-24 01:00,709.657,850.537,850.537,False
07-24 02:00,827.603,850.537,850.537,False
07-24 03:00,830.692,850.537,850.537,False
07-24 04:00,829.283,850.537,850.537,False
07-24 05:00,667.652,850.537,850.537,False
07-24 06:00,579.693,850.537,850.537,False
07-24 07:00,367.354,850.537,850.537,False
07-24 08:00,206.529,850.537,850.537,False
07-24 09:00,118.729,850.537,850.537,False
07-24 10:00,105.128,850.5370000000001,850.5370000000001,False
07-24 11:00,89.2433,850.537,850.537,False
07-24 12:00,156.457,850.537,850.537,False
07-24 13:00,133.908,850.537,850.537,False
07-24 14:00,57.8227,850.537,850.537,False
07-24 15:00,103.602,850.537,850.537,False
07-24 16:00,46.0003,850.537,850.537,False
07-24 17:00,43.1752,0.0,0.0,False
07-24 18:00,38.403800000000004,850.537,850.537,False
07-24 19:00,32.4532,850.537,850.537,False
07-24 20:00,0.0,850.537,850.537,False
07-24 21:00,0.0,850.537,850.537,False
07-24 22:00,0.0,850.537,850.537,False
07-24 23:00,92.9939,850.537,850.537,False
07-25 00:00,287.804,850.5369999999999,850.5369999999999,False
07-25 01:00,175.433,850.537,850.537,False
07-25 02:00,198.784,850.537,850.537,False
07-25 03:00,384.375,850.537,850.537,False
07-25 04:00,545.133,850.537,850.537,False
07-25 05:00,325.429,850.537,850.537,False
07-25 06:00,289.109,850.537,850.537,False
07-25 07:00,75.5853,850.537,850.537,False
07-25 08:00,28.4664,850.537,850.537,False
07-25 09:00,39.5968,850.5370000000001,850.5370000000001,False
07-25 10:00,22.361099999999997,850.5370000000001,850.5370000000001,False
07-25 11:00,168.084,850.537,850.537,False
07-25 12:00,185.504,850.537,850.537,False
07-25 13:00,281.687,850.537,850.537,False
07-25 14:00,311.264,850.537,850.537,False
07-25 15:00,142.449,850.537,850.537,False
07-25 16:00,190.693,850.537,850.537,False
07-25 17:00,108.146,850.537,850.537,False
07-25 18:00,305.167,850.537,850.537,False
07-25 19:00,830.692,850.537,850.537,False
07-25 20:00,690.156,850.537,850.537,False
07-25 21:00,613.899,850.537,850.537,False
07-25 22:00,830.692,850.537,850.537,False
07-25 23:00,830.692,850.537,850.537,False
07-26 00:00,830.692,850.537,850.537,False
07-26 01:00,830.692,850.5370000000001,850.5370000000001,False
07-26 02:00,830.692,850.537,850.537,False
07-26 03:00,830.692,850.5370000000001,850.5370000000001,False
07-26 04:00,746.432,850.537,850.537,False
07-26 05:00,830.692,850.537,850.537,False
07-26 06:00,830.692,850.537,850.537,False
07-26 07:00,830.692,850.537,850.537,False
07-26 08:00,486.567,850.537,850.537,False
07-26 09:00,278.646,850.537,850.537,False
07-26 10:00,313.679,850.537,850.537,False
07-26 11:00,337.262,850.537,850.537,False
07-26 12:00,468.648,850.537,850.537,False
07-26 13:00,830.692,850.5370000000001,850.5370000000001,False
07-26 14:00,756.282,850.5370000000001,850.5370000000001,False
07-26 15:00,451.548,850.537,850.537,False
07-26 16:00,830.483,850.537,850.537,False
07-26 17:00,426.822,850.537,850.537,False
07-26 18:00,627.946,850.537,850.537,False
07-26 19:00,770.039,850.537,850.537,False
07-26 20:00,512.267,850.537,850.537,False
07-26 21:00,319.712,850.537,850.537,False
07-26 22:00,350.677,850.537,850.537,False
07-26 23:00,504.141,850.537,850.537,False
07-27 00:00,563.683,850.5370000000001,850.5370000000001,False
07-27 01:00,475.135,850.537,850.537,False
07-27 02:00,553.548,850.537,850.537,False
07-27 03:00,533.574,850.537,850.537,False
