Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Avoided Emissions (lbs CO2),Curtailed
10-15 04:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
10-15 05:00,830.692,850.537,850.537,706534.281604,False
10-15 06:00,830.692,0.0,0,244766.33174170693,False
10-15 07:00,830.692,850.537,850.537,706534.281604,False
10-15 08:00,830.692,850.537,850.537,706534.281604,False
10-15 09:00,735.812,850.537,850.537,625835.331044,False
10-15 10:00,567.091,850.537,850.537,482331.877867,False
10-15 11:00,207.087,850.537,850.537,176135.155719,False
10-15 12:00,52.9784,850.537,850.537,45060.0894008,False
10-15 13:00,42.816300000000005,850.537,850.537,36416.847353100005,False
10-15 14:00,27.4239,850.537,850.537,23325.0416343,False
10-15 15:00,99.8248,850.537,850.537,84904.6859176,False
10-15 16:00,139.431,850.537,850.537,118591.22444700002,False
10-15 17:00,261.798,850.537,850.537,222668.885526,False
10-15 18:00,149.561,850.537,850.537,127207.16425700001,False
10-15 19:00,113.588,850.537,850.537,96610.796756,False
10-15 20:00,106.724,850.537,850.537,90772.71078800001,False
10-15 21:00,64.6999,850.537,850.537,55029.6588463,False
10-15 22:00,47.338300000000004,850.5369999999999,850.5369999999999,40262.9756671,False
10-15 23:00,30.0783,850.537,850.537,25582.7070471,False
10-16 00:00,40.6946,850.537,850.537,34612.2630002,False
10-16 01:00,174.821,850.537,850.537,148691.72887700002,False
10-16 02:00,444.967,850.537,850.537,378460.897279,False
10-16 03:00,681.107,850.5369999999999,850.5369999999999,579306.7044589999,False
10-16 04:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
10-16 05:00,830.692,850.537,850.537,706534.281604,False
10-16 06:00,830.692,850.537,850.537,706534.281604,False
10-16 07:00,829.375,850.537,850.537,705414.124375,False
10-16 08:00,827.315,850.5369999999999,850.5369999999999,703662.0181549999,False
10-16 09:00,825.421,850.537,850.537,702051.101077,False
10-16 10:00,830.692,804.6255681130699,804.6255681130699,668396.0224269823,False
10-16 11:00,781.974,804.1350582655467,804.1350582655467,628812.7080521426,False
10-16 12:00,721.994,799.8071598354636,799.8071598354636,577455.9705582458,False
10-16 13:00,554.353,790.2133238837811,790.2133238837811,438057.12673494563,False
10-16 14:00,455.504,784.5213684245323,784.5213684245323,357352.62140284816,False
10-16 15:00,533.214,780.218751079111,780.218751079111,416023.56113789714,False
10-16 16:00,711.036,781.8120173544045,781.8120173544045,555896.4895716063,False
10-16 17:00,567.327,787.4264885771847,787.4264885771847,446728.30748502846,False
10-16 18:00,830.692,791.1451391353683,791.1451391353683,657197.9379186373,False
10-16 19:00,830.692,723.3481003667125,723.3481003667125,600879.4801898252,False
10-16 20:00,830.692,747.9554329945154,747.9554329945154,621320.59454508,False
10-16 21:00,830.692,789.7552369602162,789.7552369602162,656043.3573009559,False
10-16 22:00,830.692,781.9978934166667,781.9978934166667,649599.3940780776,False
10-16 23:00,830.692,768.2198103478261,768.2198103478261,638154.0506974563,False
10-17 00:00,830.692,700.2260538672044,700.2260538672044,581672.1811390558,False
10-17 01:00,830.692,729.8060031862356,729.8060031862356,606244.0083987804,False
10-17 02:00,830.692,728.1940677354052,728.1940677354052,604904.9865152591,False
10-17 03:00,830.692,726.5157434291723,726.5157434291723,603510.815940666,False
10-17 04:00,830.692,673.169527749586,673.169527749586,559196.5413453591,False
10-17 05:00,830.692,736.939584923329,736.939584923329,612169.81767913,False
10-17 06:00,830.692,850.537,850.537,706534.281604,False
10-17 07:00,830.692,850.537,850.537,706534.281604,False
10-17 08:00,830.692,850.537,850.537,706534.281604,False
10-17 09:00,830.692,749.5908482241341,749.5908482241341,622679.1208930024,False
10-17 10:00,830.692,735.9991306230871,735.9991306230871,611388.5898155535,False
10-17 11:00,830.692,733.6194110332355,733.6194110332355,609411.7757900205,False
10-17 12:00,830.692,752.2863745989029,752.2863745989029,624918.2730883118,False
10-17 13:00,830.692,754.9903617801227,754.9903617801227,627164.4536078537,False
10-17 14:00,830.692,759.5651004579702,759.5651004579702,630964.6524296321,False
10-17 15:00,480.463,772.7795490526561,772.7795490526561,371291.9804764863,False
10-17 16:00,531.015,850.537,850.537,451647.905055,False
10-17 17:00,495.538,850.537,850.537,421473.403906,False
10-17 18:00,425.727,849.4382440399296,849.4382440399296,361628.7953203871,False
10-17 19:00,830.692,733.7312117673889,733.7312117673889,609504.6477654758,False
10-17 20:00,536.245,850.537,850.537,456096.21356500004,False
10-17 21:00,606.038,850.537,850.537,515457.74240600003,False
10-17 22:00,601.831,847.263422925673,847.263422925673,509909.3930827807,False
10-17 23:00,830.692,850.537,850.537,706534.281604,False
10-18 00:00,830.465,850.537,850.537,706341.209705,False
10-18 01:00,724.748,738.772250650625,738.772250650625,535423.7111145392,False
10-18 02:00,830.12,739.2702626073481,739.2702626073481,613683.0303956118,False
10-18 03:00,456.482,738.9677843415452,738.9677843415452,337325.49213179725,False
10-18 04:00,780.66,850.537,850.537,663980.21442,False
10-18 05:00,810.409,761.4441766526156,761.4441766526156,617081.2137568695,False
10-18 06:00,542.61,778.592589960086,778.592589960086,422472.12523824227,False
10-18 07:00,457.486,767.3860873227603,767.3860873227603,351068.3915449403,False
10-18 08:00,297.545,792.4233803420681,792.4233803420681,235781.61470388065,False
10-18 09:00,245.294,787.4236207592289,787.4236207592289,193150.2896305143,False
10-18 10:00,239.953,770.8022343370008,770.8022343370008,184956.30853586635,False
10-18 11:00,270.205,800.5241980324422,800.5241980324422,216305.64092935604,False
10-18 12:00,297.162,772.7783126632555,772.7783126632555,229640.34894763833,False
10-18 13:00,472.195,792.8663841343451,792.8663841343451,374387.5422563171,False
10-18 14:00,584.616,786.8567441197035,786.8567441197035,460009.0423202846,False
10-18 15:00,537.393,784.9227205843151,784.9227205843151,421811.9755829669,False
10-18 16:00,228.861,784.2894786676295,784.2894786676295,179493.27437735235,False
10-18 17:00,88.3438,785.8830440639032,785.8830440639032,69427.89446817266,False
10-18 18:00,24.781599999999997,783.3456893742973,783.3456893742973,19412.559535798086,False
10-18 19:00,66.5318,761.7853130434783,761.7853130434783,50682.948090346086,False
10-18 20:00,25.398,757.0012669276083,757.0012669276083,19226.318177427394,False
10-18 21:00,0.0,768.329598176057,768.329598176057,0.0,False
10-18 22:00,94.7582,750.0844332474702,750.0844332474702,71076.65074255044,False
10-18 23:00,830.692,726.9088109880264,726.9088109880264,603837.3340172656,False
10-19 00:00,830.692,720.5136105665206,720.5136105665206,598524.8921887241,False
10-19 01:00,830.692,726.7723263891078,726.7723263891078,603723.9573528207,False
10-19 02:00,830.692,721.9628374653379,721.9628374653379,599728.7533797565,False
10-19 03:00,830.692,716.1835605979035,716.1835605979035,594927.9543201936,False
10-19 04:00,830.692,732.8297603027437,732.8297603027437,608755.8192454068,False
10-19 05:00,830.692,644.126243536322,644.126243536322,535070.5174956744,False
10-19 06:00,830.692,723.6645709027132,723.6645709027132,601142.3697323166,False
10-19 07:00,746.819,762.7333852914389,762.7333852914389,569623.7840699671,False
10-19 08:00,715.872,770.3715801374883,770.3715801374883,551487.443816184,False
10-19 09:00,611.407,765.5343067166416,765.5343067166416,468053.0338667017,False
10-19 10:00,531.529,754.4739849014024,754.4739849014024,401024.80272065755,False
10-19 11:00,656.702,667.3319670717486,667.3319670717486,438238.23743995145,False
10-19 12:00,827.246,713.2961330112446,713.2961330112446,590071.3728490201,False
10-19 13:00,605.639,713.7568025841513,713.7568025841513,432278.9561602628,False
10-19 14:00,457.329,742.4072034840623,742.4072034840623,339524.34396216273,False
10-19 15:00,656.496,749.8362569508805,749.8362569508805,492264.5033432252,False
10-19 16:00,501.362,719.1612705044331,719.1612705044331,360560.1329026436,False
10-19 17:00,660.959,773.9567471034596,773.9567471034596,511553.67760875553,False
10-19 18:00,348.696,774.3530930196108,774.3530930196108,270013.82612356625,False
10-19 19:00,527.815,774.0228916668606,774.0228916668606,408540.89256514405,False
10-19 20:00,830.692,695.5118570824869,695.5118570824869,577756.1355835652,False
10-19 21:00,830.692,768.1225837593628,768.1225837593628,638073.2853482326,False
10-19 22:00,830.692,820.5220146708962,820.5220146708962,681601.0734109961,False
10-19 23:00,830.692,814.5966836013026,814.5966836013026,676678.9482941333,False
10-20 00:00,830.692,784.0498173940094,784.0498173940094,651303.9109106645,False
10-20 01:00,830.692,811.0651818380824,811.0651818380824,673745.3580314403,False
10-20 02:00,830.692,746.0383144122658,746.0383144122658,619728.0594757539,False
10-20 03:00,830.692,755.2276195306689,755.2276195306689,627361.5417231704,False
10-20 04:00,830.692,734.7713554843875,734.7713554843875,610368.6868300368,False
10-20 05:00,830.692,815.2489926053456,815.2489926053456,677220.8161653198,False
10-20 06:00,830.692,850.537,850.537,706534.281604,False
10-20 07:00,830.692,0.0,0.0,0.0,False
10-20 08:00,678.128,850.537,850.537,576772.954736,False
10-20 09:00,830.692,850.537,850.537,706534.281604,False
10-20 10:00,830.692,827.5670200937317,827.5670200937317,687453.3030557021,False
10-20 11:00,830.692,826.0424003530595,826.0424003530595,686186.8136340837,False
10-20 12:00,682.422,850.537,850.537,580425.160614,False
10-20 13:00,830.692,850.537,850.537,706534.281604,False
10-20 14:00,761.978,850.537,850.537,648090.482186,False
10-20 15:00,625.74,850.537,850.537,532215.02238,False
10-20 16:00,534.332,850.537,850.537,454469.136284,False
10-20 17:00,470.948,850.537,850.537,400558.699076,False
10-20 18:00,575.741,829.6747344580326,829.6747344580326,477677.76129160216,False
10-20 19:00,547.923,850.537,850.537,466028.784651,False
10-20 20:00,663.347,850.537,850.537,564201.167339,False
10-20 21:00,506.245,826.7510827030255,826.7510827030255,418538.60186299315,False
10-20 22:00,82.3738,850.537,850.537,70061.96473060001,False
10-20 23:00,52.5565,818.7149079776441,818.7149079776441,43028.79006112705,False
10-21 00:00,52.5565,816.606218032943,816.606218032943,42917.964698048374,False
10-21 01:00,40.3666,815.9437733731113,815.9437733731113,32936.87592224303,False
10-21 02:00,42.421,806.3498027540882,806.3498027540882,34206.16498263118,False
10-21 03:00,16.0837,774.4328111651247,774.4328111651247,12455.745004936516,False
10-21 04:00,0.0,807.4750469953358,807.4750469953358,0.0,False
10-21 05:00,0.0,773.0643290311712,773.0643290311712,0.0,False
10-21 06:00,0.0,850.537,850.537,0.0,False
10-21 07:00,0.0,0.0,0.0,0.0,False
10-21 08:00,0.0,0.0,0.0,0.0,False
10-21 09:00,0.0,825.1265492655048,825.1265492655048,0.0,False
10-21 10:00,0.0,850.537,850.537,0.0,False
10-21 11:00,0.0,850.537,850.537,0.0,False
10-21 12:00,0.0,825.0741393284007,825.0741393284007,0.0,False
10-21 13:00,0.0,825.8446769833986,825.8446769833986,0.0,False
10-21 14:00,0.0,826.3012931221818,826.3012931221818,0.0,False
10-21 15:00,0.0,850.537,850.537,0.0,False
10-21 16:00,10.105,829.1316954598201,829.1316954598201,8378.375782621482,False
10-21 17:00,36.7011,828.9929899162908,828.9929899162908,30424.954622216777,False
10-21 18:00,67.7972,828.2719479978341,828.2719479978341,56154.51891279876,False
10-21 19:00,109.602,829.3384272302707,829.3384272302707,90897.15030129213,False
10-21 20:00,91.35889999999999,0.0,0.0,0.0,False
10-21 21:00,149.646,757.3445053892391,757.3445053892391,113333.57585347806,False
10-21 22:00,247.14,824.5428581972592,824.5428581972592,203777.52197487061,False
10-21 23:00,529.688,808.0722682585409,808.0722682585409,428026.18362933,False
10-22 00:00,539.22,805.1562829519561,805.1562829519561,434156.3708933538,False
10-22 01:00,438.747,774.5315659574468,774.5315659574468,339823.4009691319,False
10-22 02:00,447.189,770.7064386026552,770.7064386026552,344651.4415722828,False
10-22 03:00,424.026,773.7539919635682,773.7539919635682,328091.810196344,False
10-22 04:00,451.051,804.3442082701922,804.3442082701922,362800.25948447845,False
10-22 05:00,367.92,774.9007432721623,774.9007432721623,285101.48146469396,False
10-22 06:00,383.583,850.5370000000001,850.5370000000001,326251.53407100006,False
10-22 07:00,381.194,826.789829616885,826.789829616885,315167.32231097884,False
10-22 08:00,346.282,850.5369999999999,850.5369999999999,294525.653434,False
10-22 09:00,300.12,826.8205247753252,826.8205247753252,248145.3758955706,False
10-22 10:00,326.961,826.9556442407871,826.9556442407871,270382.244396612,False
10-22 11:00,358.272,850.537,850.537,304723.592064,False
10-22 12:00,442.547,827.1279295009708,827.1279295009708,366042.9838168662,False
10-22 13:00,535.742,850.5369999999999,850.5369999999999,455668.39345399995,False
10-22 14:00,486.215,850.537,850.537,413543.847455,False
10-22 15:00,414.099,824.6665722064464,824.6665722064464,341493.6028841172,False
10-22 16:00,459.114,823.9875660997641,823.9875660997641,378304.2274223271,False
10-22 17:00,737.601,0.0,0.0,0.0,False
10-22 18:00,830.692,823.1231117531283,823.1231117531283,683761.7839484297,False
10-22 19:00,619.86,822.5889583440238,822.5889583440238,509889.9917191266,False
10-22 20:00,816.827,758.4703335031713,758.4703335031713,619539.0471043949,False
10-22 21:00,732.843,777.1466303052438,777.1466303052438,569526.4679927857,False
10-22 22:00,802.861,815.0667395090895,815.0667395090895,654385.2975490071,False
10-22 23:00,790.243,811.693656527733,811.693656527733,641435.2302154453,False
10-23 00:00,830.692,807.3682951266903,807.3682951266903,670674.3838153806,False
10-23 01:00,830.099,803.6135261122542,803.6135261122542,667078.7844122562,False
10-23 02:00,829.542,850.537,850.537,705556.164054,False
10-23 03:00,830.692,803.8940712761803,803.8940712761803,667788.3738565528,False
10-23 04:00,830.692,807.2217176370924,807.2217176370924,670552.6230673916,False
10-23 05:00,830.692,807.7575369963843,807.7575369963843,670997.7239226004,False
10-23 06:00,830.692,810.5513245843317,810.5513245843317,673318.5009216077,False
10-23 07:00,830.692,813.706805001109,813.706805001109,675939.7332599813,False
10-23 08:00,830.692,815.8122857086397,815.8122857086397,677688.7392398814,False
10-23 09:00,830.692,816.3576680500065,816.3576680500065,678141.783987796,False
10-23 10:00,830.692,850.537,850.537,706534.281604,False
10-23 11:00,830.692,815.6988635186561,815.6988635186561,677594.5203340395,False
10-23 12:00,830.692,814.2180018941733,814.2180018941733,676364.3804294746,False
10-23 13:00,713.504,812.4198061270928,812.4198061270928,579664.7813509052,False
10-23 14:00,830.692,810.6976987621301,810.6976987621301,673440.0927801114,False
10-23 15:00,830.692,809.9326348110942,809.9326348110942,672804.5602764975,False
10-23 16:00,830.692,815.1080110846844,815.1080110846844,677103.7039439587,False
10-23 17:00,830.692,0.0,0.0,0.0,False
10-23 18:00,830.692,818.1036104505341,818.1036104505341,679592.1243723751,False
10-23 19:00,830.692,819.3531365081514,819.3531365081514,680630.0956722293,False
10-23 20:00,830.692,818.079091114986,818.079091114986,679571.75635649,False
10-23 21:00,830.692,814.5286712094519,814.5286712094519,676622.450944322,False
10-23 22:00,830.692,810.7056048047266,810.7056048047266,673446.6602664479,False
10-23 23:00,830.692,806.5402899417477,806.5402899417477,669986.5665322903,False
10-24 00:00,830.692,805.1207983662084,805.1207983662084,668807.4062364224,False
10-24 01:00,830.692,803.4452799801373,803.4452799801373,667415.5665172603,False
10-24 02:00,830.692,805.2974795040992,805.2974795040992,668954.1738442192,False
10-24 03:00,830.692,804.4798352679035,804.4798352679035,668274.9633183653,False
10-24 04:00,830.692,803.8002958826906,803.8002958826906,667710.4753873841,False
10-24 05:00,830.692,730.4859536034872,730.4859536034872,606808.837770788,False
10-24 06:00,830.692,725.9381981545823,725.9381981545823,603031.0537014263,False
10-24 07:00,830.692,677.7437169345833,677.7437169345833,562996.2837078229,False
10-24 08:00,830.692,734.0593802396452,734.0593802396452,609777.2546900313,False
10-24 09:00,830.692,746.4583282687544,746.4583282687544,620076.9616262281,False
10-24 10:00,830.692,680.6933908285334,680.6933908285334,565446.5542141361,False
10-24 11:00,830.692,673.1279554748492,673.1279554748492,559162.0075893134,False
10-24 12:00,830.692,690.8791378512681,690.8791378512681,573907.7727799456,False
10-24 13:00,830.692,656.7929613126896,656.7929613126896,545592.6586187608,False
10-24 14:00,830.692,709.4105034810824,709.4105034810824,589301.6299577072,False
10-24 15:00,829.135,727.5674398051013,727.5674398051013,603251.6292028027,False
10-24 16:00,830.692,736.426951973843,736.426951973843,611743.9775890555,False
10-24 17:00,830.692,758.6825186157025,758.6825186157025,630231.4987539152,False
10-24 18:00,827.726,688.1981361195682,688.1981361195682,569639.4904177057,False
10-24 19:00,830.692,0.0,0.0,0.0,False
10-24 20:00,673.746,765.015604870385,765.015604870385,515426.2037190024,False
10-24 21:00,828.604,757.6520096442957,757.6520096442957,627793.485799302,False
10-24 22:00,807.241,747.6943595089297,747.6943595089297,603569.5424643479,False
10-24 23:00,809.748,750.5049044554333,750.5049044554333,607719.8453729782,False
10-25 00:00,828.792,740.313550750153,740.313550750153,613565.9483533208,False
